suspicious	a. 可疑的, 多疑的, 怀疑的 [法] 怀疑的, 令人怀疑的, 可疑的
sustain	vt. 承受, 支持, 供养, 继续, 忍受, 蒙受, 证实, 准许 [电] 持续
sustained	a. 持续的, 持久不变的, 持久的, 不懈的 [计] 持续的
sustenance	n. 生活资料, 生计, 食物, 支持 [法] 营养物, 维持, 支持
swallow	n. 燕子, 吞咽, 喉 vt. 咽, 淹没, 吞没, 耗尽, 轻信, 忍受, 抑制 vi. 吞下, 咽下
swamp	n. 沼泽, 进退两难的困境 vt. 淹没, 击溃, 清除, 使陷于沼泽 vi. 陷于沼泽, 淹没
swampy	a. 沼泽的, 沼泽多的, 湿地的, 松软的
swarm	n. 群, 大群, 蜂群, 分蜂群 vi. 分群, 群集, 聚集一块, 云集, 攀 vt. 挤满, 爬, 攀
sway	n. 摇摆, 影响力, 支配 vt. 摇动, 支配, 弄歪, 使倾斜, 使动摇, 影响 vi. 摇动, 摇摆, 倾斜, 动摇, 统治, 转向
sweat	n. 汗, 汗水, 水珠, 焦急 vi. 出汗, 渗出, 冒出水气, 结水珠, 烦恼, 懊恼 vt. 使出汗, 流出, 榨出, 使汗流浃背
sweep	n. 扫除, 打扫, 肃清, 视野, 范围, 全胜 vt. 扫除, 掸去, 猛拉, 扫荡, 肃清, 冲走, 刮起, 环视, 掠过, 扫射 vi. 扫, 打扫, 袭击, 席卷, 扫视, 掠过
sweeping	n. 扫除, 垃圾 a. 扫荡的, 彻底的, 广泛的
swell	n. 增大, 隆起的部分, 巨浪, 肿胀 a. 优秀的, 一流的 vi. 增大, 膨胀, 肿胀, 增强, 骄傲 vt. 使膨胀, 使增大, 使上涨, 使骄傲
swelling	n. 肿胀, 肿大, 隆起部, 身上的肿胀处, 膨胀, 增大 a. 肿大的, 突起的
swelter	vi. 闷热, 被暑气所苦, 汗流浃背 vt. 使闷热, 使热得出汗 n. 闷热
swift	n. 褐雨燕, 快速爬行的小蜥蜴, 蝙蝠蛾, 大滚筒 a. 迅速的, 快的, 敏捷的, 立刻的 adv. 迅速地, 敏捷地 [计] Swift 程序设计语言，用于开发 Mac OS X / iOS 程序
swiftness	n. 迅速, 快
swing	n. 摇摆, 振幅, 音律, 节奏, 涨落, 秋千, 旋转, 行动自由 vi. 摇摆, 悬挂, 旋转, 大摇大摆地走, 转向 vt. 挥舞, 使旋转, 使转向, 悬挂, 吊运 a. 旋转的, 悬挂的, 强节奏爵士音乐的
switch	n. 开关, 电闸, 转换, 软枝, 鞭子, 道岔 vt. 转变, 切换, 摆动, 转换, 使转轨 vi. 转换, 变换, 摆动 [计] 交换机；开关; 翻转; 转移
syllable	n. 音节 vt. 分成音节 [计] 字节
symbiosis	n. 共栖, 共同生活 [化] 类聚效应
symbiotic	a. 共栖的, 共生的 [医] 共生的
symbol	n. 符号, 象征, 代号, 信条 [计] 符号; 码元
symbolism	n. 象征主义, 符号论 [医] 象征主义
symbolize	vt. 符号化, 用符号表现 vi. 采用象征, 使用符号
symbology	n. 符号学, 符号使用
symmetrical	a. 对称的, 匀称的 [医] 对称的, 均称的
symmetry	n. 对称, 匀称 [化] 对称; 对称性; 对称现象
sympathetic	a. 有同情心的, 合意的, 赞成的 n. 交感神经, 容易感受的人
sympathize	vi. 同情, 怜悯, 同意, 体谅
sympathy	n. 同情, 赞同, 怜悯, 慰问, 吊唁 [医] 交感[作用], 同感[作用], 感应, 同情
symphony	n. 交响乐, 交响曲
symptom	n. 症状, 征候, 征兆 [医] 症状
synchronize	vt. 使同步, 使合拍 vi. 同时发生 [计] 同步
synchronous	a. 同时的, 同步的 [计] 同步
synonym	n. 同义词
synonymous	a. 同义词的, 同义的
synopsis	n. 概要, 摘要, 大意 [化] 一览表; 提要
synthesis	n. 综合, 组织, 综合体 [化] 合成
synthesize	v. 综合, 合成
synthesizer	n. 合成器, 综合者 [计] 合成器
synthetic	n. 合成物质 a. 综合(性)的, 人造的, 合成的
syrup	n. 糖浆, 果汁 [化] 糖浆剂
system	n. 系统, 体系, 制度, 方式, 秩序, 分类原则 [计] 系统; 体制; 体系
systematic	a. 有系统的, 分类上的, 体系的 [医] 系统的, 系的, 分类的
systematize	vt. 使组织化, 使系统化, 把...分类 [医] 系统化, 分类
tableland	n. 高地
tableware	n. 餐具
tacit	a. 沉默寡言的, 不苟言笑的, 缄默的
tackle	n. 工具, 复滑车, 滑车, 装备, 扭倒 vt. 固定, 处理, 抓住 vi. 扭倒
tact	n. 机智, 手法, 老练 [经] (自动加工线的)生产节拍
tactics	n. 用兵学, 战术, 兵法 [经] 战术, 策略
tactile	a. 触觉的, 有触觉的 [医] 触觉的
tadpole	n. 蝌蚪
tag	n. 标签, 附属物, 碎片, 结束语, 口头禅, 附加语, 浑名, 标记, 标记符 vt. 附以签条, 尾随, 添饰, 起浑名, 连接 vi. 紧紧跟随 [计] 标记
tail	n. 尾部, 后部, 辫子, 随员, 特务, 燕尾服, 踪迹, 限定继承(权) a. 在后面的, 从后面而来的, 限定继承的, 尾部的, 后部的 vt. 为...装尾, 附于其后, 尾随, 使搭牢, 跟踪, 监视 vi. 跟踪, 船尾搁浅
tailor	n. 裁缝, 成衣匠 vt. 缝制, 制作, 使适应 vi. 做裁缝
taint	n. 污点, 耻辱, 感染 vt. 污染, 使腐败, 沾染, 腐蚀
tale	n. 故事, 谎言, 谣言, 陈述, 叙述 [法] 虚语, 诽语, 谣言
talent	n. 天才, 才能, 有才干的人, 天资
talented	a. 天资高的, 有才能的
tally	n. 符木, 记账, 得分, 比分, 计数器, 标签, 符合, 对应物 vt. 记录, 点数, 计算, 加标签于, 使符合 vi. 记帐, 符合, 吻合, 记分 [计] 计数
tame	a. 驯服的, 柔顺的, 被开垦的, 顺从的, 乏味的, 平淡的 vt. 驯养, 驯服, 制服, 失去锋芒 vi. 变得驯服
tamper	vi. 干预, 拨弄, 贿赂, 损害, 篡改 vt. 篡改 n. 捣棒, 打夯机, 填塞者
tan	n. 黄褐色, 鞣料, 马戏团 a. 黄褐色的, 鞣皮的 vi. 晒成棕褐色 vt. 把...晒黑, 鞣(革), 狠狠鞭打
tangible	n. 可触知的东西, 有形资产 a. 可触摸的, 有实体的, 非相像的, 有形的, 明确的
tangle	n. 缠结, 纠结的一团, 困惑, 纠纷, 混乱 vt. 使缠结, 缠住 vi. 缠结, 乱作一团
tank	n. 槽, 箱, 柜, 罐, 池塘, 储水池, 坦克 vt. 储于箱中
tantalize	vt. 逗弄, 使干着急
tap	n. 轻打, 水龙头 vt. 轻打, 轻敲, 敲打出, 选择, 装上嘴子, 使流出, 开发, 分接, 向...乞讨 vi. 轻叩, 轻拍, 啪塔啪塔地走 [计] 接头
tape	n. 带子, 录音带, 磁带, 窄带, 卷尺 vt. 以带子绑起, 测量, 录音 [计] 带
tapering	a. 尖端细的
tapestry	n. 挂毯, 绒绣 vt. 用挂毯装饰
tapeworm	n. 绦虫 [医] 绦虫
tardiness	n. 慢, 缓慢, 迟延
tardy	a. 慢的, 迟到的, 勉强的, 拖拉的, 迟的
target	n. 目标, 靶子, 指标 vt. 对准, 订指标
tariff	n. 关税, 关税表, 价格表, 收费表 vt. 课以关税 [计] 价目表
tarnish	n. 失泽, 失泽膜, 污点 vt. 使失去光泽, 玷污 vi. 失去光泽, 被玷污
taste	n. 味道, 品味, 味觉, 感受, 体验, 爱好, 审美, 少量 vt. 尝, 察觉...的味道, 体会 vi. 品尝, 察觉味道, 有某种味道
tasteless	a. 没味道的, 无鉴赏力的
tasty	a. 好吃的, 可口的
taunt	n. 辱骂, 嘲弄 vt. 嘲弄, 奚落 a. 很高的
tavern	n. 酒馆, 客栈
tax	n. 税, 税款, 重负, 会费 vt. 课以税, 使负重荷, 斥责
taxicab	n. 出租车
team	n. 队, 组 vt. 把马(牛)套在同一辆车上, 把...编成一组 vi. 驾驶卡车, 协作
teapot	n. 茶壶
tear	n. 泪滴, 眼泪, 撕, 扯, 裂缝, 激怒, 飞奔 vi. 流泪, 撕破, 赶快, 飞奔, 被撕破 vt. 撕裂, 戳破, 拉掉, 撕掉, 使分裂, 使精神不安, 折磨
tease	n. 揶揄, 戏弄, 逗惹 vt. 戏弄, 取笑, 强求, 梳理, 使起毛
technical	a. 技术上的, 专门的, 工业的, 严格根据法律的 [化] 技巧
tectonics	n. 构造学, 构造地质学
tedious	a. 沉闷的, 冗长乏味的
tedium	n. 单调乏味, 沉闷
teem	vi. 充满, 充足, 倾注 vt. 倒出
teens	n. 十三岁到十九岁
telecommuter	远程工作者
telegraph	n. 电报, 电报机 vi. 打电报 vt. 打电报给, 电汇, 流露, 显示出要...的样子
telescope	n. 望远镜 vi. 叠缩, 嵌进, 缩短 vt. 使叠缩, 使缩短
televise	v. 用电视播放, 播映
temper	n. (钢等的)硬度, 脾气, 心情, 中和剂, 倾向, 回火 vt. 使回火, 锻炼, 调和, 使缓和 vi. 回火
temperament	n. 气质, 性格, 性情 [医] 气质, 禀赋
temperance	n. 节欲, 戒酒, 禁酒, 节制 [医] 节制(饮食等), 戒酒
temperate	a. 温和的, 适度的, 有节制的, 温带的
temperature	n. 温度, 发烧, 热度 [化] 温度
temple	n. 圣堂, 庙宇, 教堂, 礼拜堂, 太阳穴, 鬓角 [医] 颞颥, 颞部
temporal	a. 时间的, 暂时的, 现世的, 世俗的, 颞的, 太阳穴的 n. 世间万物, 教会财产
temporarily	adv. 暂时, 一时, 临时
temporary	a. 暂时的, 临时的 n. 临时工, 临时雇员 [计] 临时
temporize	vi. 随潮流, 拖延, 妥协, 调停
tempt	vt. 诱惑, 引诱, 引起...的兴趣, 吸引, 冒...风险
tempting	a. 诱惑人的, 吸引人的
tenacious	a. 紧握的, 固执的, 不屈不挠的, 黏着力强的 [医] 坚韧的
tenant	n. 承租人, 房客, 居住者 vt. 租借 [计] 占据者
tendency	n. 趋向, 倾向 [医] 趋向, 趋势
tender	a. 嫩的, 柔软的, 脆弱的, 温柔的, 亲切的, 未成熟的, 微妙的, 棘手的, 审慎的 vt. 使变嫩, 提供, 偿还 vi. 变柔软, 投标 n. 照料, 看管人, 供应船, 小船, 提出, 偿付, 投标
tenderness	n. 柔软, 亲切, 柔和, 敏感, 易触痛 [医] 触痛
tenement	n. 房屋, 住房, 保有物, 居所 [经] 地产, 住屋
tense	a. 紧张的, 拉紧的 v. (使)紧张, (使)拉紧 n. 时态
tensile	a. 可拉长的, 可伸长的, 张力的, 拉力的 [机] 拉的
tension	n. 紧张, 不安, 拉紧, 张力, 压力, 电压 vt. 拉紧, 使紧张
tentacle	n. 触须, 触手, 触角 [医] 触角, 触须
tentative	n. 试验 a. 试验性的, 暂时的
tenuous	a. 稀薄的, 微细的, 纤细的, 脆弱的 [医] 细薄的, 纤细的
tepid	a. 微温的, 温热的, 不太热烈的 [医] 微温的
term	n. 术语, 专有名词, 期限, 学期, 任期, 条件, 价钱, 关系, 地位, 项, 界石 vt. 称, 呼 [计] 检索词; 项
terminal	n. 终端机, 终点, 末端, 极限, 终点站 a. 终点的, 定期的, 致死的, 结尾的, 末端的, 晚期的 [计] 终端; 终端设备
terminate	a. 有结尾的, (可)结束的 vi. 结束, 终止, 满期 vt. 使停止, 使结束, 使终止 [计] 终止
termination	n. 终止, 结束, 结果, 词尾 [化] 终止
terminology	n. 术语, 术语学 [医] 名词学, 命名法
terminus	n. 终点, 界标, 终点站 [法] 界标, 界牌, 界石
termite	n. 白蚁
terrace	n. 阶地, 梯田, 房屋之平顶, 阳台, 沿岸防地, 露台 a. 叠层式的 vt. 使成梯田, 使成有平台屋顶
terrain	n. 地带, 地区, 地形, 领域, 范围
terrestrial	n. 地球上的人 a. 地球的, 陆生的, 陆地的, 人间的
terrible	a. 可怕的, 令人恐惧的, 极坏的
terribly	adv. 可怕地, 甚为, 非常
terrific	a. 非常好的, 极端的, 可怕的
terrify	vt. 使恐惧, 恐吓
terrifying	a. 令人恐惧的；骇人的；极大的
territory	n. 领土, 领地, 版图, 地区, 活动范围 [经] (推销员等的)推销区域
terror	n. 恐怖, 可怕的人 [医] 惊吓, 惊悸
testify	v. 证明, 作证, 声明, 表明
testimony	n. 证言, 证据, 声明 [医] 证据
textile	n. 纺织品, 纺织业 a. 织的, 纺织的
texture	n. (织物的)密度, (材料等的)结构, 纹理 [化] 纹理
textured	a. 有...样质地的
thatch	n. 盖屋顶的茅草, 用草盖的屋顶, 浓密头发 vt. 用茅草覆盖
thaw	n. 融解, 融化, 解冻时期 vt. 使融解, 使缓和 vi. 融化, 解冻
theater	n. 戏院, 电影院, 剧场, 全体观众, 戏剧, 戏剧效果, 阶梯式讲堂, 场所
theft	n. 盗窃, 失窃, 盗窃罪, 赃物 [法] 盗窃行为, 偷窃, 失窃
theist	n. 有神论者, 一神论者
theme	n. 主题, 话题, 题目
theoretical	a. 理论的, 理论上的, 假设的, 推理的 [计] 理论的
therapeutic	a. 治疗的, 有益于健康的 [医] 治疗的; 治疗学的
therapy	n. 治疗 [医] 疗法, 治疗
thereafter	adv. 其后, 从那时以后
thereby	adv. 因此
therefore	adv. 因此, 所以
thermal	a. 热的, 热量的, 温泉的 n. 上升温暖气流
thermodynamics	n. 热力学 [化] 热力学
thermometer	n. 温度计, 体温计 [化] 温度计
thesis	n. 论题, 论文
thickness	n. 厚度, 密度, 愚钝, 含混不清 [医] 厚度
thigh	n. 大腿, 股 [医] 股, 大腿
thin	a. 薄的, 细的, 瘦的, 稀疏的, 稀薄的, 淡的, 弱的, 空洞的 vt. 使变薄, 使变细, 使稀少, 使淡 vi. 变薄, 变细, 变少, 变淡 adv. 薄地, 稀疏地, 微弱地 n. 细小部分
thorn	n. 刺, 棘, 荆棘
thorny	a. 多刺的, 令人苦恼的
thorough	a. 十分的, 彻底的
thoroughly	adv. 彻底地, 绝对地, 透彻地, 详尽地, 周到地, 完全地, 完善地, 全面地
thought	n. 想法, 思想, 思维, 关心, 挂念 think的过去式和过去分词
thoughtful	a. 深思的, 体贴的
thousand-fold	adv. 千倍, 千重 a. 千倍, 千重
thousandfold	a. 千倍的 adv. 千倍地, 成千倍
thrall	n. 奴隶, 束缚, 奴役
thread	n. 线, 丝, 纤维, 线索 vt. 穿线于, 穿过, 通过, 用线穿成 vi. 穿过 [计] 线索, 线程
threadlike	a. 丝状的, 像丝的, 细长的
threat	n. 恐吓, 恶兆, 威胁 [经] 威胁
threaten	vt. 恐吓, 威胁, 预示...的凶兆 vi. 威胁, 恫吓, 可能来临
threateningly	adv. 威胁地, 胁迫地, 危险地
three-dimensional	a. 三维的, 立体的, 真实的
thresh	vt. 打谷, 摔打, 反复研究, 推敲 vi. 打谷, 鞭打, 剧烈扭动
threshold	n. 门槛, 入口, 开端, 阈 [计] 阈; 阈值
thrift	n. 节约, 茂盛, 海石竹
thrifty	a. 节俭的, 兴旺的, 繁茂的
thrive	vi. 繁荣, 兴旺, 茁壮成长 [经] 兴旺, 繁荣, 旺盛
throng	n. 群, 人群, 群集, 众多 a. 拥挤的 vi. 群集, 蜂拥 vt. 在...群集, 使拥塞
throttle	n. 节流阀, 节气阀, 喉咙 vt. 扼喉咙, 使窒息, 压制, 使节流 vi. 窒息, 节流, 减速
throw	vt. 投, 掷, 抛, 发射, 摔下, 匆匆穿上(或脱下), 抛弃, 摆脱 vi. 丢, 掷, 抛 n. 投掷, 掷骰子, 冒险
thrust	n. 插, 戳, 刺, 猛推, 口头攻击, 推力 vt. 插入, 猛推, 刺, 戳, 强加, 延伸 vi. 插, 刺, 戳, 延伸, (用力)推
thumb	n. 拇指 vt. 以拇指拨弄, 笨拙地摆弄, 用拇指翻旧, 迅速翻阅, 作搭车手势
thump	n. 重打, 重击声 v. 重打, 撞击, 痛打
thunder	n. 雷, 雷声 vi. 打雷, 轰隆地响, 怒喝 vt. 大声喊出, 轰隆地发出
thunderstorm	n. 雷暴雨
thwart	a. 横放的 vt. 反对, 阻挠, 横过 prep. 横过 adv. 横过
ticket	n. 票, 券, 车票, 标签, 入场券, 证明书 vt. 加标签于, 为...购票
tide	n. 潮, 潮汐, 趋势, 潮流, 涨潮, 高潮 vt. 使随潮漂流 vi. 顺潮行驶
tight	a. 紧的, 密封的, 吝啬的, 严厉的 adv. 紧紧地
tile	n. 砖瓦, 瓷砖, 瓦片 vt. 铺以瓦, 铺以瓷砖 [计] 平铺
till	prep. 直到, 在...以前, 迄 conj. 直到...为止 vt. 耕种 n. 放钱的抽屉, 备用现金, 冰碛
tilt	n. 倾斜, 倾向, 船篷, 车篷 vt. 使倾斜, 使倾侧, 用帆布篷遮盖 vi. 倾斜, 翘起, 冲, 评击 [计] 倾斜
timber	n. 木材, 木料 vt. 用木材建造
time-consuming	a. 耗时的
timid	a. 胆小的, 羞怯的
timidity	n. 胆小, 胆怯, 羞怯
tin	n. 锡, 马口铁, 罐头 vt. 在...镀锡于 a. 锡制的 [计] tin阅读程序
tingle	vi. 激动, 感到刺痛, 抖动 vt. 使感刺痛 n. 刺痛, 震颤, 耳鸣
tinplate	n. 镀锡铁皮, 马口铁 [化] 镀锡薄钢板
tint	n. 色彩, 浅色 vt. 染色于
tiny	a. 很少的, 微小的
tip	n. 顶, 尖端, 梢, 末端, 倾斜, 垃圾场, 小费, 轻击, 指点, 秘密消息 vt. 装顶端, 使倾斜, 使翻倒, 泄露, 告诫, 暗示, 给...小费, 轻击 vi. 倾斜, 翻倒, 倾覆, 踮脚走, 给小费 [计] 终端接口处理器, 提示, 技巧
tipple	vt. (习惯性地)少量饮(酒) vi. 饮酒 n. 酒, 含酒饮料
tire	n. 轮胎, 头饰 vt. 使疲倦, 使厌烦, 打扮 vi. 疲劳, 厌倦
tissue	n. 薄的织物, 薄纱, 棉纸, 组织, 一套 [化] 组织
Titanic	a. 四价钛的 [化] 钛; 正钛; 四价钛
title	n. 头衔, 名称, 标题, 书名, 扉页, 权利, 资格, 冠军, 字幕 vt. 授予头衔, 加标题于 [计] 标题
toad	n. 蟾蜍, 癞蛤蟆, 讨厌的家伙
tobacco	n. 烟草, 香烟 [医] 烟草
toe	n. 足趾, 趾部, 脚趾 vt. 以趾踏触, 用脚尖走 vi. 动脚尖
toed	a. 有趾的, 斜着钉进去的
tolerable	a. 可容忍的, 可以的
tolerance	n. 宽容, 忍受, 容忍, 容许量, 公差 [计] 允许误差
tolerant	a. 宽容的, 容忍的, (对冷、热)能耐的 [医] 能耐受的
tolerate	vt. 宽容, 容许, 有耐力
toll	n. 通行费, 代价, 钟声 vt. 征收, 敲钟, 鸣钟, 勾引, 引诱 vi. 征税, 鸣钟
tomato	n. 番茄, 西红柿
tongue	n. 舌, 语言能力, 讲话方式, 语言 vt. 舔, 斥责, 发...的音 vi. 使用舌头, 吹管乐器
toothed	a. 有齿的, 锯齿的, 锯齿状的
topic	n. 主题, 论题, 话题
topographical	a. 地形的, 地形学的, 地形测量的
topography	n. 地志, 地形学, 地势, 局部解剖学 [医] 局部解剖, 局部记载
topsoil	n. 上层土, 表层土
torment	n. 使人痛苦的东西, 折磨者, 苦痛 vt. 使苦恼, 纠缠, 歪曲, 拷问
tornado	n. 旋风, 龙卷风, 大雷雨
torpid	a. 麻痹的, 迟缓的, 迟钝的, 蛰伏的 [医] 迟钝的, 不活泼的, 缓慢的
torpor	n. 麻木, 无感觉, 迟钝 [医] 迟钝, 不活泼
torque	n. 扭转力, 转矩, 项圈 [化] 转矩
torrent	n. 奔流, 倾盆大雨, 倾注, 迸发
torrential	a. 奔流的, 急流的, 猛烈的
tortuous	a. 扭曲的, 弯曲的, 转弯抹角的, 欺骗的 [医] 纡曲的, 弯曲的
totality	n. 全体, 总数, 全食
touch	n. 触觉, 碰, 触, 机灵, 轻触, 格调, 少许, 缺点, 弹力 vt. 接触, 触摸, 触及, 使接触, 达到, 涉及, 影响到, 使轻度受害, 感动 vi. 触摸, 接近, 涉及, 提到
touchdown	n. 触地, 触地得分, 着地
touched	a. 精神不太正常的, 受感动的
touching	a. 动人的, 令人同情的
touchy	a. 易怒的, 难以取悦的, 过于敏感的
tough	n. 恶棍 a. 强硬的, 艰苦的, 坚固的, 坚韧的, 粗暴的, 咬不动的
tournament	n. 比赛, 竞赛, 锦标赛, 联赛
tow	n. 拖, 拖绳, 拖轮 vt. 拖, 拉, 牵引
towel	n. 手巾, 毛巾 v. 擦干身子
tower	n. 塔, 高楼, 堡垒 vi. 高耸, 翱翔
towering	a. 高耸的, 激烈的
toxic	a. 有毒的, 中毒的 [医] 中毒的, 毒物的
trace	n. 痕迹, 踪迹, 微量, 迹线, 缰绳 vt. 追踪, 回溯, 描绘 vi. 追溯, 沿路走
track	n. 轨迹, 足迹, 径迹, 小道, 轨道, 磁轨, 途径 vt. 循路而行, 追踪, 通过, 用纤拉 vi. 追踪, 留下足迹, 沿轨道运行 [计] 跟踪
tract	n. 大片土地, 地带, 小册子 [医] 束, 道
tractable	a. 驯服的, 易于管教的 [经] 易加工的, 易处理的
traction	n. 曳, 牵引, 牵引力 [医] 牵引
tractor	n. 牵引器, 拖拉机, 拉纸器 [计] 进纸器
traditionally	adv. 传统上；传说上；习惯上
traduce	vt. 诽谤, 中伤, 背叛 [法] 诽谤, 中伤, 诋毁
traffic	n. 交通, 通行, 运输, 交通量, 贸易, 交易, 交往, 通信量 vi. 交易, 做买卖 vt. 用...作交换 [计] 通信量, 传输量
tragedy	n. 悲剧, 惨案, 悲剧作品 [法] 惨事, 灾难, 不辛
trail	n. 踪迹, 痕迹, 一串, 尾部, 小径, 持枪姿势 vt. 拖, 尾随, 追踪, 落后于, 开出路 vi. 拖曳, 垂下, 落后, 飘出, 蔓生
trainload	n. 装载量, 列车载重
trait	n. 特征, 特性, 一笔, 少许
traitor	n. 叛逆者, 叛国者 [法] 叛徒, 叛逆, 背信者
trample	n. 践踏(声), 蹂躏 v. 践踏, 无视
tranquil	a. 安静的
tranquility	n. 宁静
transact	vt. 办理, 处理 vi. 作交易, 谈判
transaction	n. 交易, 办理, 学报, 和解协议 [计] 事务处理
transcend	vt. 超越, 胜过
transcontinental	a. 横贯大陆的, 大陆那边的
transcript	n. 抄本, 副本, 成绩单 [法] 法院文本, 官方记录, 记录的副本
transfer	n. 迁移, 移动, 传递, 转让, 转移, 过户, 汇兑, 换车 vt. 使转移, 调转, 调任, 改变, 传递, 转让 vi. 转移, 转学, 转职, 换车 [计] 传送
transfix	vt. 刺穿, 使呆住, 使固定 [医] 贯穿, 刺通
transform	vt. 使转换, 改变, 改造, 使...变形 vi. 改变, 转化, 变换 [计] 变换
transformation	n. 变形, 变质, 变化, 改革, 变换 [化] 转化; 变换
transient	n. 瞬, 短期居留者, 过境鸟, 瞬变现象 a. 短暂的, 易变的, 瞬变的, 路过的 [计] 瞬变过程; 过渡过程; 过渡的; 瞬变的; 瞬时峰值电压
